ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Number_Object_Number
1,79,849,1040.0,456.0,1.4147458995714177,0.86488646762175192,1.0,0.57364864864864862,0.57151208411070198,49.417577283084817,47.423622805517503,10.04987562112089,4.2522486325531972,4.0,27.613806202579728,24.806019057264365,33.855141437045695,136.63,0.83153770812928507,1030.3203769140164,452.06478209658422,79
1,80,218,242.0,470.0,1.0252964506992348,0.42552407339361592,1.0,0.71241830065359479,0.82101641257755809,17.744750599784801,17.720045146669349,7.6157731058639087,2.9531318191782416,2.8284271247461903,15.344688314184145,16.058060685346074,31.862669128799563,57.764000000000024,0.91022964509394577,241.05504587155963,470.07798165137615,80
1,81,224,226.0,470.0,1.2082200660781071,0.82641388990577591,1.0,0.59259259259259256,0.69080228241344688,22.930877690133897,21.540659228538015,6.0,2.6893795045272553,2.2360679774997898,13.416407864998739,12.911531647860889,56.93768467480777,63.834000000000032,0.86653771760154763,227.5625,472.35714285714283,81
1,82,507,1040.0,476.0,1.3633286598428638,0.86717763063417341,1.0,0.54633620689655171,0.60367937351927814,37.575014907256438,37.443290453698111,8.9442719099991592,3.5555009024896731,3.1622776601683795,18.981415059132416,18.712318072911707,41.522060852787227,102.73200000000006,0.92433910665451235,1038.9092702169626,477.4378698224852,82
1,83,435,1024.0,484.0,1.4868805471357252,0.90411739309925043,1.0,0.50115207373271886,0.57839379510206956,37.341102330797845,35.805027579936315,7.6157731058639087,3.1838050887727674,2.8284271247461903,17.156941911008062,15.955260935888301,39.275814086029264,97.216000000000051,0.87,1027.0413793103448,485.19310344827585,83
1,84,433,229.0,493.0,1.0955131244710592,0.58893028020056448,1.0,0.71100164203612481,0.69869561431673011,27.067520773513774,28.178005607210743,10.0,3.7591583538590942,3.1622776601683795,20.0,21.875532975575336,72.458157082608352,88.248000000000033,0.92918454935622319,227.63741339491918,492.22632794457274,84
1,85,348,1026.0,503.0,1.1152170756467767,0.70909991496807923,1.0,0.66923076923076918,0.73417918573524932,25.736243296058102,27.784887978899608,9.0,3.4796753275598533,3.0,18.305106475432563,18.146831383435064,-48.809962838064713,77.178000000000026,0.90625,1024.1522988505747,504.30747126436779,85
1,86,267,1045.0,504.0,1.0210653160544374,0.39679115986940738,1.0,0.70263157894736838,0.8102592970609559,19.461094100594838,19.723082923316021,8.2462112512353212,3.2353525978117448,2.8284271247461903,17.677669529663689,17.863511762247239,-1.121375380647216,64.350000000000023,0.9128205128205128,1043.7677902621722,503.78277153558054,86
1,87,301,237.0,509.0,1.1900356083565555,0.82820633374808938,1.0,0.77179487179487183,0.76955772774637698,26.393448237821353,25.495097567963924,7.2111025509279782,3.1730408215553112,3.0,14.0,14.791503208092641,-6.0947840421231829,70.108000000000018,0.93623639191290819,234.53820598006644,509.16279069767444,87
1,88,771,1035.0,522.0,1.3198087923613535,0.79081746123807484,1.0,0.53099173553719003,0.58586265229059686,43.420213167987555,45.276925690687087,11.704699910719626,4.2635119576183014,3.6055512754639891,26.887744785908154,26.575431583760118,63.413080493739209,128.59800000000007,0.86922209695603159,1035.7185473411155,526.41245136186774,88
1,89,601,241.0,533.0,1.2173196001317739,0.76291328867876684,1.0,0.60584677419354838,0.62721689239499046,36.267105391960683,35.608987629529715,10.0,3.8982942861912191,3.6055512754639891,24.297093539112833,23.446713478616221,51.441388796327949,109.73200000000006,0.89169139465875369,239.23627287853577,531.35440931780363,89
1,90,687,1023.0,541.0,1.5348728718016738,0.86596587586647877,1.0,0.45286750164798945,0.5234325052693336,46.34406003178475,44.045431091090478,9.2195444572928871,3.6739818334200005,3.6055512754639891,26.16295090390226,23.17680768097858,28.931775145037811,128.42600000000007,0.78068181818181814,1025.6069868995633,546.25327510917032,90
1,91,331,250.0,553.0,1.2166335950933731,0.77546509119032792,1.0,0.66200000000000003,0.69521193900789835,27.120619018219806,25.632011235952593,7.2801098892805181,3.1047971140899024,3.0,18.305106475432563,17.123699674247739,-3.8303673911472345,77.350000000000023,0.85640362225097022,245.93957703927492,552.83383685800607,91
1,92,176,244.0,566.0,1.046559833163065,0.11281516531116538,1.0,0.6875,0.80175194307148345,15.420024678943824,16.15549442140351,6.4031242374328485,2.6779150353896308,2.2360679774997898,14.142135623730951,15.321583109634858,32.786125763315958,52.522000000000027,0.94117647058823528,243.70454545454547,566.0795454545455,92
1,93,707,1020.0,563.0,1.1026851151696033,0.72881062069527958,1.0,0.6695075757575758,0.70337899075420229,36.780729745466623,36.235341863986875,12.369316876852981,4.6472314216835278,4.1231056256176606,24.748737341529164,25.184329398539163,34.852200803772035,112.38800000000005,0.91284699806326652,1023.6195190947666,565.58415841584156,93
1,94,445,256.0,576.0,1.0499609076853793,0.60952696667975492,1.0,0.65925925925925921,0.76206752561064506,27.066992905641641,28.178005607210743,9.8994949366116654,3.8899331711015108,3.6055512754639891,20.506096654409877,21.457773707032885,-59.356341555330545,85.662000000000035,0.90723751274209985,255.50561797752809,577.70786516853934,94
1,95,606,1010.0,585.0,1.1365124543094758,0.71766014352356255,1.0,0.6763392857142857,0.64699819607019093,34.389121252517853,33.015148038438355,10.04987562112089,4.0401730636406512,3.6055512754639891,23.991870207751077,23.948360796280372,16.722723129248294,108.49000000000004,0.88145454545454549,1015.0759075907591,586.12376237623766,95
1,96,146,983.0,590.0,1.0377402092379142,0.64715542210734078,1.0,0.81111111111111112,0.94603574384989153,15.687465738462782,15.231546211727817,6.0,2.5812814850954298,2.2360679774997898,11.0,11.959466440450493,-71.80355511005925,44.038000000000011,0.95114006514657978,983.51369863013701,589.7397260273973,96
1,97,338,1004.0,602.0,1.0733757055263988,0.60141423764773794,1.0,0.64015151515151514,0.73058314949171244,23.791873473318294,23.769728648009426,8.0622577482985491,3.3440039971062587,3.0,17.877158149581678,19.00821672443579,14.681100159764258,76.248000000000033,0.89417989417989419,1004.4674556213017,602.63313609467457,97
1,98,348,274.0,607.0,1.014089919312356,0.42715448586859273,1.0,0.79090909090909089,0.83543379053141686,22.279905875408051,22.825424421026653,9.4868329805051381,3.7085765142777118,3.1622776601683795,19.0,20.145015390106746,25.56304178882495,72.350000000000023,0.93927125506072873,273.62643678160919,606.54022988505744,98
1,99,157,715.0,610.0,1.1544819829703574,0.57789120882209888,1.0,0.58148148148148149,0.51835066277840602,16.706433938703803,17.262676501632068,5.0,2.1948069599701432,2.0,13.122220107529774,13.634351452137954,80.767112223336781,61.694000000000017,0.80102040816326525,715.24840764331213,612.64968152866243,99
1,100,318,999.0,618.0,1.0695868987404056,0.52040324123050918,1.0,0.63095238095238093,0.71821170764091335,22.426488307394681,24.596747752497688,8.9442719099991592,3.3048563350422775,3.0,19.230184606498192,19.150441341620372,52.129294063741,74.592000000000027,0.89577464788732397,998.27672955974845,617.44968553459114,100
1,101,482,283.0,624.0,1.272947081781342,0.8269408427778443,1.0,0.68857142857142861,0.64046521231309306,34.480876292596861,34.713109915419565,8.9442719099991592,3.5093063241130587,3.0,19.0,19.388215089540328,-84.908011878397829,97.248000000000033,0.8755676657584015,284.55809128630705,624.99792531120329,101
1,102,366,984.0,627.0,1.0578082984065762,0.60296294257724548,1.0,0.66304347826086951,0.77560717758500708,24.588089479022063,25.059928172283335,8.9442719099991592,3.5955135918313417,3.1622776601683795,19.091883092036785,19.615620371651687,40.465931486974974,77.006000000000029,0.91500000000000004,983.85792349726773,628.96721311475414,102
1,103,257,975.0,644.0,1.1240808448223065,0.72661190689225019,1.0,0.57111111111111112,0.67015269538548539,22.408063230731379,24.083189157584592,7.2111025509279782,2.8810577962451096,2.8284271247461903,14.636098681526597,15.395418001986764,-10.475816084923421,69.42000000000003,0.88316151202749138,976.5836575875486,643.59533073929958,103
1,104,326,296.0,647.0,1.024141779129959,0.58452126574893448,1.0,0.77990430622009566,0.91905767708281827,22.689575439653321,22.135943621178654,9.0,3.6448333590651525,3.1622776601683795,17.650452162436562,18.409831163838724,-78.095582448366471,66.764000000000024,0.94767441860465118,295.47546012269936,647.48159509202458,104
1,105,343,961.0,654.0,1.0162345447372751,0.44562256831601299,1.0,0.67786561264822132,0.85321410552147015,22.242078462227258,22.360679774997898,9.4339811320566032,3.6808857111928774,3.1622776601683795,19.091883092036785,19.911574328792501,20.596251526180186,71.076000000000036,0.92953929539295388,961.00874635568516,654.38775510204084,105
1,106,393,308.0,669.0,1.1649959337249804,0.72037529285961099,1.0,0.65500000000000003,0.69181789916472802,28.095551024773297,26.627053911388696,8.4852813742385695,3.3461131694952386,3.0,20.506096654409877,19.486638280302543,-32.65825838193593,84.490000000000038,0.89318181818181808,310.41730279898218,666.16284987277356,106
1,107,341,953.0,669.0,1.074164911376597,0.55228366825177888,1.0,0.56833333333333336,0.65077372465602712,23.502616012656588,24.515301344262525,8.0622577482985491,3.2466991570087154,2.8284271247461903,18.305106475432563,19.593102823593462,33.19312752036992,81.146000000000043,0.87886597938144329,951.19354838709683,669.56011730205273,107
1,108,271,927.0,670.0,1.0129881345923855,0.48177856203589281,1.0,0.75277777777777777,0.87119110126243038,19.936282346786449,19.646882704388499,8.4852813742385695,3.3272629371242237,3.0,17.0,17.4700246132034,4.1473785217980152,62.52200000000002,0.92967409948542024,928.30258302583024,670.28413284132841,108
1,109,146,945.0,681.0,1.319389045629632,0.85692314373827772,1.0,0.47712418300653597,0.52389246576747261,19.751086473484854,20.615528128088304,5.0,2.120020686802659,2.0,9.8994949366116654,10.180583012669707,38.036862696633037,59.178000000000026,0.8202247191011236,944.07534246575347,679.28767123287673,109
1,110,267,319.0,683.0,1.0065587227511568,0.25601945316039132,1.0,0.7807017543859649,0.86501555585716894,18.858573952951904,18.867962264113206,8.5440037453175304,3.347621951929737,3.0,17.0,18.230048416299564,-1.8169036171479187,62.280000000000015,0.93520140105078808,318.62921348314609,682.7340823970037,110
1,111,309,934.0,685.0,1.2784066215502845,0.82542078888645265,1.0,0.54020979020979021,0.64380034087516491,27.663029419658855,25.495097567963924,6.324555320336759,2.9126840067608497,2.8284271247461903,16.74468916954314,15.616276791129058,32.312426974923589,77.662000000000035,0.84426229508196726,937.66990291262141,687.77022653721679,111
1,112,156,332.0,694.0,1.0118576791003353,0.39489323934210191,1.0,0.74285714285714288,0.93889301407658199,14.825956083117308,14.560219778561036,6.4031242374328485,2.6546211960079509,2.2360679774997898,12.727922061357855,13.621006388310573,-57.19277781607812,45.694000000000017,0.93413173652694614,332.12179487179486,693.62820512820508,112
1,113,386,928.0,700.0,1.0499594418269638,0.6576375733067813,1.0,0.67130434782608694,0.77572499132498884,25.701386563256168,25.553864678361276,9.2195444572928871,3.706611016097769,3.1622776601683795,19.0,19.361740399051982,57.630584909903035,79.076000000000036,0.92234169653524489,927.7227979274611,699.92487046632129,113
1,114,471,348.0,704.0,1.0579277592948981,0.66561549423979582,1.0,0.69777777777777783,0.79122313425281299,28.582828273907889,28.0178514522438,10.04987562112089,4.048247111638096,3.6055512754639891,20.506096654409877,21.331217743990067,-55.042857674693984,86.490000000000038,0.93545183714001989,348.84288747346073,702.37154989384294,114
1,115,197,890.0,706.0,1.0131074207962143,0.48921308370491934,1.0,0.72426470588235292,0.86419435033906578,17.048480449155214,16.552945357246848,7.2111025509279782,2.9110315217796634,2.8284271247461903,14.142135623730951,14.86907594406453,54.977613912536867,53.52200000000002,0.9184149184149184,890.45177664974619,706.75126903553303,115
1,116,390,368.0,715.0,1.0525921571018675,0.5804095019928629,1.0,0.73863636363636365,0.8445304993602909,25.111861845655191,25.059928172283335,9.8488578017961039,3.7682276938277273,3.3839144678161843,20.008488764559644,20.449210797335876,68.039550762351055,76.178000000000026,0.93413173652694614,367.24358974358972,716.26923076923072,116
1,117,531,915.0,716.0,1.0497038163297405,0.37785313985059904,1.0,0.59065628476084542,0.6917352373611575,27.674500851061062,30.066592756745816,10.63014581273465,4.1134454788996013,3.6055512754639891,24.748737341529164,25.622866772522727,44.538730514841106,98.216000000000051,0.90000000000000002,913.56873822975513,714.68926553672316,117
1,118,274,402.0,728.0,1.1002290337370288,0.74281944703616698,1.0,0.68500000000000005,0.79198185654288356,23.075360511759982,23.430749027719962,7.6157731058639087,3.1582047210054633,2.8284271247461903,14.976905298081187,15.448764624635645,53.081400086602713,65.936000000000021,0.93675213675213675,400.97445255474452,726.63503649635038,118
1,119,286,877.0,724.0,1.078947343223214,0.67227881052350624,1.0,0.6021052631578947,0.67749730743741221,22.580506521556515,24.020824298928627,8.0622577482985491,3.1850343973168611,2.8284271247461903,17.667023273324972,16.716304916750023,84.913264404890555,72.834000000000032,0.85885885885885882,876.92657342657344,725.84965034965035,119
1,120,343,903.0,730.0,1.2682818849746036,0.835753281499793,1.0,0.52769230769230768,0.62973370354696834,29.214399899783505,26.92582403567252,6.7082039324993694,3.08387006993491,2.8284271247461903,16.263455967290593,16.041777085480739,46.630284986195988,82.732000000000056,0.88061617458279851,899.83090379008752,726.39067055393582,120
1,121,341,383.0,729.0,1.0550119799619542,0.61369672214687021,1.0,0.71789473684210525,0.72719192802275434,23.800949986401154,24.738633753705962,9.0,3.5079814390268735,3.0,18.0,18.791846088915701,18.094499827569095,76.764000000000024,0.90691489361702127,384.30498533724341,729.21994134897363,121
1,122,123,893.0,735.0,1.3470072713824273,0.87071616147843423,1.0,0.49797570850202427,0.56551459475688892,18.49999675709228,19.697715603592208,5.0,2.0593904484295202,2.0,9.0894250125529688,9.0980374555233325,61.87157454043205,52.280000000000015,0.8601398601398601,893.16260162601623,734.86178861788619,122
1,123,194,885.0,741.0,1.3507879778546337,0.66274605978667434,1.0,0.46411483253588515,0.53090097922882062,20.732122814271424,21.213203435596427,5.0990195135927845,2.2177357462440055,2.0,16.042469409111181,15.52513026041397,78.211872694206804,67.764000000000024,0.76377952755905509,885.40721649484533,739.09278350515467,123
1,124,267,852.0,734.0,1.0225263405381242,0.41425227135207265,1.0,0.7416666666666667,0.80594514551612806,19.550198252555465,20.0,8.0622577482985491,3.2530143728266481,3.0,16.812110480945854,17.793849576472656,-85.867454848741602,64.52200000000002,0.92227979274611394,852.05243445692884,735.40449438202245,124
1,125,190,419.0,739.0,1.3549640106270588,0.86451605488328476,1.0,0.56547619047619047,0.54802028579732787,22.933913949098031,23.345235059857504,5.6568542494923806,2.3021523937191946,2.0,12.73161881486635,11.526704493455712,85.33095699454654,66.006000000000014,0.82073434125269984,418.84736842105264,738.7421052631579,125
1,126,335,868.0,743.0,1.0348298801225715,0.55070485735272057,1.0,0.76136363636363635,0.87530969795444669,22.85549061687594,22.135943621178654,8.9442719099991592,3.5777203939574145,3.1622776601683795,18.486047304768221,19.077478977471653,-88.070226139978146,69.350000000000023,0.93184979137691237,867.09253731343279,741.92537313432831,126
1,127,471,406.0,744.0,1.5095490756552603,0.75657170102013682,1.0,0.40743944636678203,0.37895830605931113,35.63339932845102,39.11521443121589,8.0622577482985491,2.9986330113864392,2.8284271247461903,27.280029325497434,23.301062668755677,30.42818428851589,124.97400000000005,0.75662650602409642,405.76008492569002,744.38853503184714,127
1,128,374,430.0,747.0,1.2138120547705291,0.80785464040566646,1.0,0.58620689655172409,0.59139513027976498,29.330077711445014,28.442925306655784,7.810249675906654,3.2266706889546297,3.0,17.657879593648051,17.28661334389545,-79.727318099991351,89.146000000000043,0.84139482564679413,429.10427807486633,748.45989304812838,128
1,129,203,442.0,754.0,1.0934873290739306,0.69937986085820913,1.0,0.63437500000000002,0.68700202433771773,19.401915712777445,19.416487838947599,6.324555320336759,2.7243075522307856,2.2360679774997898,13.281566172707194,13.867522617972426,-76.11205208400915,60.936000000000021,0.88069414316702821,442.11822660098522,752.95566502463055,129
1,130,131,530.0,754.0,1.0113282945540538,0.48876801698830685,1.0,0.83974358974358976,0.91647002569418723,13.907132708637528,13.892443989449804,6.0,2.4952269469408086,2.0,11.0,12.132774390937302,9.8298742194915523,42.382000000000012,0.94244604316546765,530.03816793893134,753.70229007633588,130
1,131,358,455.0,759.0,1.1359279648256324,0.75449625916009977,1.0,0.68846153846153846,0.70405739747994933,26.94611789294138,27.730849247724095,8.0,3.386279373619911,3.0,17.908184072332933,17.684854287841414,86.177446434774609,79.936000000000021,0.88944099378881991,455.09497206703912,760.30446927374305,131
1,132,271,830.0,752.0,1.2073388426601581,0.82129139040127686,1.0,0.78550724637681157,0.7356581947773122,25.121496889817138,23.769728648009426,6.7082039324993694,2.9670301302920792,2.8284271247461903,14.0,14.332038593368765,-89.590436816709584,68.038000000000011,0.90939597315436238,830.22140221402219,755.54243542435427,132
1,133,442,846.0,753.0,1.1038754716188859,0.4396287885358493,1.0,0.70833333333333337,0.70495014446562521,26.258012457144474,26.90724809414742,9.0,3.6443323846292062,3.1622776601683795,22.757974742156669,23.584410167156797,-64.020715994816001,88.764000000000024,0.88400000000000001,845.80316742081448,753.67420814479635,133
1,134,228,817.0,756.0,1.0817869115972101,0.69966679999825832,1.0,0.71250000000000002,0.76296953612156526,20.448514383740591,19.646882704388499,7.0710678118654755,2.9241672417579965,2.8284271247461903,14.067066252107312,14.609835590900369,75.13555580979218,61.280000000000022,0.91750503018108653,817.93859649122805,757.78070175438597,134
1,135,179,755.0,760.0,1.0084075201000788,0.48925828173157626,1.0,0.7991071428571429,0.91980374579838575,16.21837596286403,15.524174696260024,7.0,2.8455514014648915,2.8284271247461903,13.0,14.144677249530172,84.484322302646859,49.452000000000012,0.93717277486910999,754.62569832402232,759.54189944134077,135
1,136,320,468.0,768.0,1.6092530333995918,0.92005510700449999,1.0,0.71111111111111114,0.54670089647532849,33.747276198878886,30.083217912982647,6.0,2.7175084577026243,2.8284271247461903,12.985285790417688,13.221810714107912,87.442178759273389,85.764000000000024,0.8152866242038217,468.09687500000001,761.4375,136
1,137,287,519.0,763.0,1.0943695203673591,0.71642595649362428,1.0,0.7192982456140351,0.82955763805769189,23.244524012887599,23.323807579381203,7.810249675906654,3.2364909924056486,3.0,15.773549950749214,16.216847476491811,50.668155002722074,65.936000000000021,0.94252873563218387,518.57142857142856,763.77351916376301,137
1,138,426,484.0,768.0,1.0529558066243332,0.57432189680335555,1.0,0.84523809523809523,0.77375330287762056,26.189866079938671,26.076809620810597,9.4868329805051381,3.8393246053658934,3.1622776601683795,20.0,21.439798583012553,76.825047523287068,83.178000000000026,0.92608695652173911,482.82863849765261,766.83802816901414,138
1,139,235,809.0,768.0,1.2063464033903357,0.83858788614475643,1.0,0.65826330532212884,0.76982395006326898,23.648532825565709,22.203603311174518,6.324555320336759,2.8109640772824509,2.8284271247461903,12.347898130260637,12.882924500421437,60.942963221124174,61.936000000000021,0.93625498007968122,807.7489361702128,765.37021276595749,139
1,140,336,500.0,764.0,1.2950745022001389,0.82297288659282919,1.0,0.64615384615384619,0.61897509575257226,28.983932172109029,26.248809496813376,6.7082039324993694,3.0078580063034526,2.8284271247461903,18.277167801464557,16.465211105149532,-84.483201007134909,82.592000000000027,0.81454545454545457,498.80654761904759,769.04166666666663,140
1,141,279,796.0,771.0,1.1918982307932382,0.82291846764712151,1.0,0.68382352941176472,0.70014714084408192,25.350704354415189,23.53720459187964,7.0,3.0232542024077627,2.8284271247461903,13.660994685626363,14.403243023525919,79.828861170442423,70.764000000000024,0.91176470588235292,795.56630824372758,768.03584229390685,141
1,142,174,667.0,768.0,1.1372823697644865,0.7780550070241512,1.0,0.65413533834586468,0.77524543775872079,19.071934077260096,18.439088914585774,5.8309518948453007,2.5257006099146766,2.2360679774997898,11.661903789690601,11.98091560850629,-72.739116318377867,53.108000000000018,0.89230769230769236,667.43103448275861,768.47701149425291,142
1,143,357,638.0,769.0,1.1347388038543329,0.78203117872752315,1.0,0.67613636363636365,0.78868762039908236,27.300694466481396,27.202941017470888,8.4852813742385695,3.5081656073497132,3.0,16.099689437998485,17.014865937322046,35.252921009203313,75.420000000000044,0.93947368421052635,636.86834733893556,769.06722689075627,143
1,144,388,541.0,778.0,1.0518850950329111,0.34931155470228487,1.0,0.64666666666666661,0.76500770664178042,23.563891681486002,24.331050121192877,8.9442719099991592,3.5448873290944061,3.1622776601683795,21.858502182150058,22.079522898716995,-48.779316626902492,79.834000000000046,0.90023201856148494,539.04123711340208,778.31443298969077,144
1,145,107,570.0,775.0,1.0549431217695449,0.67089773682572784,1.0,0.76428571428571423,0.87458083669719433,13.691063030944115,13.152946437965905,5.0,2.2336901253858974,2.0,9.0,10.152606167923642,-77.995849422371251,39.210000000000008,0.91845493562231761,570.65420560747668,773.42056074766356,145
1,146,140,718.0,772.0,1.1628724276371922,0.81348126189814951,1.0,0.70707070707070707,0.8009808321230798,17.669021656776216,17.464249196572979,5.0990195135927845,2.342347920405015,2.0,10.0,10.276146180914989,77.435122075548676,46.866000000000021,0.91205211726384361,717.62142857142862,772.28571428571433,146
1,147,209,519.0,779.0,1.4045761383150537,0.88375366433355118,1.0,0.55000000000000004,0.64248830345480379,24.81627972320171,23.021728866442675,5.0,2.4548654869022455,2.2360679774997898,10.981018104924955,11.61283797668354,39.98090187026844,63.936000000000021,0.89125799573560771,514.15789473684208,775.37320574162675,147
1,148,437,584.0,777.0,1.0910850582903076,0.71056395432441,1.0,0.7707231040564374,0.78266603031143978,28.534393189732747,27.202941017470888,9.0553851381374173,3.849097140094222,3.6055512754639891,19.359036848260498,20.077729898735836,-83.258335794868259,83.764000000000024,0.90010298661174049,583.25858123569799,775.24256292906182,148
1,149,290,761.0,779.0,1.1090145384961185,0.73905400021900158,1.0,0.69377990430622005,0.78797674324708145,23.784813464172476,23.323807579381203,8.0,3.2126869392262707,2.8284271247461903,16.263455967290593,16.022548889830684,-58.952717042986301,68.006000000000029,0.93397745571658619,761.60689655172416,777.10344827586209,149
1,150,431,780.0,773.0,1.0662661544809311,0.5528143851279308,1.0,0.71833333333333338,0.69116971309647424,26.317608756857375,27.202941017470888,9.8488578017961039,3.7710576851677851,3.1622776601683795,22.851459235444661,21.930579688351674,-69.830742957751909,88.522000000000034,0.90832455216016861,779.79350348027845,773.16473317865427,150
1,151,302,552.0,768.0,1.4089210207208507,0.89056580322517931,1.0,0.62139917695473246,0.65693296035786608,30.002391024500714,26.92582403567252,6.324555320336759,2.8751574946953822,2.8284271247461903,13.601339686999175,13.646720390096972,72.882148050678524,76.006000000000029,0.84593837535014005,554.28807947019868,774.04635761589407,151
1,152,509,659.0,784.0,1.2853407415743066,0.86245304943789647,1.0,0.65089514066496168,0.66264390799438833,36.440585772232311,34.205262752974143,8.2462112512353212,3.6964211793320012,3.1622776601683795,19.289893727027113,18.443931451771601,72.745966380973755,98.248000000000033,0.87834339948231233,657.48919449901769,781.53634577603145,152
1,153,200,707.0,776.0,1.0590740804241054,0.62881296670393694,1.0,0.70175438596491224,0.79347213914936221,18.393753439487757,18.439088914585774,6.7082039324993694,2.800501965968162,2.2360679774997898,13.449688384756683,14.302184228352033,84.008215866524893,56.280000000000015,0.91954022988505746,705.98000000000002,776.36500000000001,153
1,154,533,734.0,778.0,1.107324611848258,0.51740878104904731,1.0,0.61264367816091958,0.65247497052912495,29.483269776107548,29.427877939124322,9.8488578017961039,3.7944621208133231,3.1622776601683795,25.51194738665513,25.229965141286346,4.9497075834342379,101.31800000000004,0.8666666666666667,736.5553470919325,775.56285178236396,154
1,155,305,693.0,781.0,1.083391543490853,0.70154343567183797,1.0,0.72966507177033491,0.73856106573026459,23.671864051783665,24.083189157584592,8.0,3.302832202686373,3.0,15.962455951387932,16.869202267614252,67.143179100779633,72.038000000000011,0.92006033182503766,692.35737704918029,779.00655737704915,155
1,156,357,676.0,782.0,1.086620456442966,0.72214635828549867,1.0,0.79333333333333333,0.8393600094580479,25.892359404165504,25.632011235952593,8.9442719099991592,3.5636619028705687,3.0,17.0,17.910788360337659,-79.809581898679397,73.108000000000018,0.94569536423841061,676.40336134453787,781.2100840336135,156
1,157,500,605.0,779.0,1.0622473214820896,0.63839368392026385,1.0,0.7496251874062968,0.76732384073733173,29.175730127484087,30.413812651491099,10.0,4.007370831551273,3.6055512754639891,22.0,22.456851619846713,-24.883030547442846,90.490000000000038,0.92165898617511521,605.71199999999999,779.00999999999999,157
1,158,238,625.0,784.0,1.0699860862836172,0.69761392981144266,1.0,0.70833333333333337,0.80545064922353105,20.756457770646474,20.396078054371138,7.0710678118654755,3.0139962922993595,2.8284271247461903,14.230249470757707,14.871459605282086,-19.213523265338818,60.936000000000021,0.91891891891891897,625.23109243697479,784.4159663865546,158
1,159,225,644.0,790.0,1.0390957759033881,0.50962349745753177,1.0,0.69659442724458209,0.70226617516606293,18.55136792340722,18.867962264113206,7.0710678118654755,2.9637015890007135,2.8284271247461903,15.122130541586669,15.961550936841311,-3.336859717277481,63.452000000000012,0.89820359281437123,643.39999999999998,789.71111111111111,159
